RUT	DV	VIGENCIA	FECHA	TIPO_DIRECCION	CALLE	NUMERO	BLOQUE	DEPARTAMENTO	VILLA_POBLACION	CIUDAD	COMUNA	REGION
60910000	1	S	2016-07-27	SUCURSAL	PIO NONO	1			ROL86-1	STGO	PROVIDENCIA	XIII REGION METROPOLITANA
60910000	1	N	2001-07-23	SUCURSAL	PIO NONO	1			ROL86-1	STGO	SANTIAGO	XIII REGION METROPOLITANA
60910000	1	S	2003-06-03	SUCURSAL	PORTUGAL	84			ROL 347-151	STGO	SANTIAGO	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	PREMIO NOBEL	1601			ROL6239-20	NUNOA	SANTIAGO	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	R OPAZO EX AVDA PORTALES	3989			ROL325-11	STGO	QUINTA NORMAL	XIII REGION METROPOLITANA
60910000	1	S	2020-10-05	SUCURSAL	RESTO E LAS CARDAS, R 43	KM 45				COQUIMBO	COQUIMBO	IV REGION COQUIMBO
60910000	1	S	2001-07-23	SUCURSAL	RICONADA DE MAIPU	S/N			ROL185-2	STGO	MAIPU	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	RUTA 5 NORTE	KM 3				CASTRO	CASTRO	X REGION LOS LAGOS
60910000	1	S	2012-06-25	SUCURSAL	RUTA U89 KM 7	0				PURRANQUE	PURRANQUE	X REGION LOS LAGOS
60910000	1	N	2001-07-23	SUCURSAL	SAN AGUSTIN DE AURORA	S/N			ROL150-28	TALCA	SAN CLEMENTE	VII REGION DEL MAULE
60910000	1	S	2001-07-23	SUCURSAL	SANTA LUCIA	240			ROL94-21	STGO	SANTIAGO	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	SANTA ROSA	11315			ROL6010-3	STGO	LA PINTANA	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	SANTA ROSA	11735			ROL6010-3	STGO	LA PINTANA	XIII REGION METROPOLITANA
60910000	1	S	2001-07-23	SUCURSAL	SANTA ROSA	1234				STGO	SANTIAGO	XIII REGION METROPOLITANA
60910000	1	N	2001-07-23	SUCURSAL	SANTOS DUMONT	999			ROL-1349-1	STGO	INDEPENDENCIA	XIII REGION METROPOLITANA
60910000	1	N	2009-04-21	SUCURSAL	SERGIO LIVINGSTONE POLHAM	1007				SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
60910000	1	N	2009-04-21	SUCURSAL	SERGIO LIVINGSTONE POLHAM	943				SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
60910000	1	N	2006-07-06	SUCURSAL	SOTOMAYOR	2297				CALAMA	CALAMA	II REGION DE ANTOFAGASTA
60910000	1	N	2005-11-25	SUCURSAL	TOESCA	2096				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
60910022	2	S	2003-11-04	SUCURSAL	AV PINOMAR	507			ROL 378-30	SAN ANTONIO	EL QUISCO	V REGION VALPARAISO
60910047	8	S	2008-04-15	SUCURSAL	RODRIGO DE ARAYA	5079				SANTIAGO	MACUL	XIII REGION METROPOLITANA
60911000	7	S	2022-07-25	SUCURSAL	AV APOQUINDO 4499 OF 101						LAS CONDES	XIII REGION METROPOLITANA
60911000	7	N	1993-01-01	SUCURSAL	AV VICTORIA	S/N				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
60911000	7	N	2007-12-27	SUCURSAL	AVDA. BDO. OHIGGINS	2229				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
60911000	7	S	2019-04-15	SUCURSAL	AVDA. BDO. OHIGGINS	3389				SANTIAGO	EST CENTRAL	XIII REGION METROPOLITANA
60911000	7	S	2019-07-02	SUCURSAL	CHACABUCO	675				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
60911000	7	S	2009-01-12	SUCURSAL	DIECIOCHO	250				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
60911000	7	S	2006-12-28	SUCURSAL	ECUADOR	3412				STGO	EST CENTRAL	XIII REGION METROPOLITANA
60911000	7	S	1993-01-01	SUCURSAL	ECUADOR	3769				SANTIAGO	EST CENTRAL	XIII REGION METROPOLITANA
60911000	7	S	2009-08-04	SUCURSAL	ITALIA	LT 4				SAN ANTONIO	EL QUISCO	V REGION VALPARAISO
60911000	7	S	1993-01-01	SUCURSAL	ROMAN DIAZ	81				SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
60911000	7	S	1993-01-01	SUCURSAL	ROMAN DIAZ	89				SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
60911000	7	S	1993-01-01	SUCURSAL	SAN MARTIN	40		6	--	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
60911006	6	S	2000-01-14	SUCURSAL	AV ANDRES BELLO	S/N					CHILLAN	XVI REGION DE ÑUBLE
60911006	6	S	2017-11-30	SUCURSAL	BRASIL	1180				CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
60911006	6	S	2017-11-30	SUCURSAL	PAICAVI	265				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
60911006	6	S	2017-11-30	SUCURSAL	PATRICIO LYNCH	158				LOS ANGELES	LOS ANGELES	VIII REGION DEL BIO BIO
60920753	1	S	2000-01-10	SUCURSAL	C.ARREDONDO/L.A.BUSTOS	192			RIBERA SUR	PTO AISEN	AYSEN	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
60920753	1	S	2000-01-10	SUCURSAL	MANUEL RODRIGUEZ	633			RIBERA NORTE	PTO AISEN	AYSEN	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
60920753	1	S	2000-01-10	SUCURSAL	MICHIMALONCO	660			RIBERA NORTE	PTO AISEN	AYSEN	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
60921000	1	N	2006-04-21	SUCURSAL	2 NORTE	802				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
60921000	1	S	2016-02-26	SUCURSAL	ANGAMOS	655			RENACA	VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
60921000	1	S	1993-01-01	SUCURSAL	AV CIRCUNVALACION	805				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	1998-01-20	SUCURSAL	AV GRAN BRETANA	1111			PLAYA ANCHA	VALPSO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	2012-09-11	SUCURSAL	AVDA. BRASIL	1786			PLAN	VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	N	2019-06-04	SUCURSAL	AVDA. BRASIL	2140			PLAN	VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	N	2019-04-30	SUCURSAL	BALMACEDA	385			EL EDEN	QUILLOTA	QUILLOTA	V REGION VALPARAISO
60921000	1	S	2013-01-15	SUCURSAL	BLANCO	951				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	2006-04-21	SUCURSAL	BORGONO	16344				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
60921000	1	S	2013-08-01	SUCURSAL	CAMINO LA TROYA /EL CONVE	LT 3			PD LA ENCOMIENDA	SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
60921000	1	S	2006-04-21	SUCURSAL	ERRAZURIZ	2120				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	N	2017-12-06	SUCURSAL	GENERAL CRUZ	222				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	2013-08-01	SUCURSAL	GRAN AVENIDA	4160				SAN MIGUEL	SAN MIGUEL	XIII REGION METROPOLITANA
60921000	1	S	1993-01-01	SUCURSAL	HONTANEDA	2653				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	1993-01-01	SUCURSAL	PJE LA PAZ	1303				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
60921000	1	N	2016-02-26	SUCURSAL	PRAT	677				VALPARAISO	VALPARAISO	V REGION VALPARAISO
60921000	1	S	1993-01-01	SUCURSAL	SUB CARVALLO	211			PLAYA ANCHA	VALPSO	VALPARAISO	V REGION VALPARAISO
60923060	6	S	1993-01-01	SUCURSAL	CAMINO SAN PABLO A TRUMAO	KM 2					SAN PABLO	X REGION LOS LAGOS
60924326	0	S	2002-09-06	SUCURSAL	PEDRO EYHERAMENDY	618				LOS ALAMOS	LOS ALAMOS	VIII REGION DEL BIO BIO
60924411	9	S	2010-01-13	SUCURSAL	LOURDES LT 1					SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
60925031	3	S	1996-08-14	SUCURSAL	ERCILLA	205				LOS SAUCES	ANGOL	IX REGION DE LA ARAUCANIA
61004000	4	S	2019-12-26	SUCURSAL	COMPANIA	1048				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
61004036	5	S	2007-10-22	SUCURSAL	LIRA	139			ROL N 368-24	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
61004080	2	S	2020-11-24	SUCURSAL	AVENIDA LOS CONFINES	1199				ANGOL	ANGOL	IX REGION DE LA ARAUCANIA
61004108	6	N	1993-01-01	SUCURSAL	AV VICUNA MACKENNA	5891-A				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
61004108	6	N	2017-08-07	SUCURSAL	VICUNA MACKENNA	5065				SANTIAGO	SAN JOAQUIN	XIII REGION METROPOLITANA
61004108	6	S	2019-01-15	SUCURSAL	VICUNA MACKENNA	5291				SANTIAGO	SAN JOAQUIN	XIII REGION METROPOLITANA
61004114	0	N	2003-04-23	SUCURSAL	CAMINO A PENCO	450				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61004114	0	S	2004-07-01	SUCURSAL	ISABEL RIQUELME	230				CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
61008000	6	S	2019-10-16	SUCURSAL	18 DE SEPTIEMBRE	1378				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61008000	6	S	2014-06-11	SUCURSAL	18 ORIENTE	850				TALCA	TALCA	VII REGION DEL MAULE
61008000	6	S	2014-05-22	SUCURSAL	4 NORTE ESQUINA 7 ORIENTE	1420				TALCA	TALCA	VII REGION DEL MAULE
61008000	6	S	2014-05-22	SUCURSAL	ALCADE BARRIOS	289			PLAYA ANCHA	VALPARAISO	VALPARAISO	V REGION VALPARAISO
61008000	6	S	2014-05-22	SUCURSAL	ALDUNATE	1693				VALPARAISO	VALPARAISO	V REGION VALPARAISO
61008000	6	S	2014-05-22	SUCURSAL	ARAUCO	803				VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
61008000	6	S	2014-05-22	SUCURSAL	ARTURO PEREZ CANTO	2164				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
61008000	6	S	2014-05-27	SUCURSAL	AV GRECIA	2298				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
61008000	6	S	2014-05-23	SUCURSAL	AV GRECIA, PISO 4	2030				ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
61008000	6	S	2014-05-23	SUCURSAL	AV. ANDALIEN	780			SECTOR BARRIO NORTE	CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-22	SUCURSAL	AV. ARGENTINA	1147				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-22	SUCURSAL	AV. ESPANA	45				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
61008000	6	S	2014-05-22	SUCURSAL	AV. JUAN SOLER MANFREDINI	11		1001		PUERTO MONTT	PUERTO MONTT	X REGION LOS LAGOS
61008000	6	S	2014-05-23	SUCURSAL	AV. LAS DELICIAS	1573			BARRIO INDUSTRIAL	COPIAPO	COPIAPO	III REGION DE ATACAMA
61008000	6	S	2014-05-22	SUCURSAL	AV. PEDRO DE VALDIVIA	4070				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
61008000	6	S	2014-05-20	SUCURSAL	AV. SAN MIGUEL	S/N			CAMINO SAN CLEMENTE	TALCA	TALCA	VII REGION DEL MAULE
61008000	6	N	2016-08-02	SUCURSAL	AV. SANTA MARIA	1161				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61008000	6	S	2014-05-22	SUCURSAL	BALMACEDA	319				LA SERENA	LA SERENA	IV REGION COQUIMBO
61008000	6	S	2014-05-22	SUCURSAL	BALMACEDA	365				COYHAIQUE	COYHAIQUE	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
61008000	6	S	2014-05-23	SUCURSAL	BALMACEDA	751				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
61008000	6	S	2014-05-27	SUCURSAL	BASCUNAN GUERRERO	910				SANTIAGO	EST CENTRAL	XIII REGION METROPOLITANA
61008000	6	S	2014-05-22	SUCURSAL	BUERAS	30				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
61008000	6	S	2014-05-23	SUCURSAL	BYPASS CAMINO CORONEL	S/N			SECTOR PEAJE	CORONEL	CORONEL	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-22	SUCURSAL	CALLE 2 MANZANA I	S/N			LA CHIMBA	ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
61008000	6	S	2014-05-23	SUCURSAL	CAMINO LAS GAVIOTAS	S/N				VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
61008000	6	S	2014-05-23	SUCURSAL	CAMINO LOS ROMEROS	1555				RANCAGUA	GRANEROS	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
61008000	6	S	2014-05-27	SUCURSAL	CAMINO QUILAPILUN	S/N			PARCELA 25	SANTIAGO	TIL-TIL	XIII REGION METROPOLITANA
61008000	6	S	2013-07-26	SUCURSAL	CAMINO SANTA INES	0				SANTIAGO	CALERA DE TANGO	XIII REGION METROPOLITANA
61008000	6	S	2014-05-23	SUCURSAL	CAMINO TEJAS VERDES KM 2	S/N				COYHAIQUE	COYHAIQUE	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
61008000	6	S	2014-05-22	SUCURSAL	CANADA	5359				SANTIAGO	SAN JOAQUIN	XIII REGION METROPOLITANA
61008000	6	N	2014-05-22	SUCURSAL	COLON	536				LA SERENA	LA SERENA	IV REGION COQUIMBO
61008000	6	S	2017-07-05	SUCURSAL	COLON	641				LA SERENA	LA SERENA	IV REGION COQUIMBO
61008000	6	S	2014-05-23	SUCURSAL	EDUARDO SEPULVEDA WHITTLE	4498			SECTOR OLIVAR	LA SERENA	LA SERENA	IV REGION COQUIMBO
61008000	6	S	2014-05-23	SUCURSAL	EL COBRE	8605				SANTIAGO	PUDAHUEL	XIII REGION METROPOLITANA
61008000	6	S	2014-05-22	SUCURSAL	GOYCOLEA	144				SANTIAGO	LA CISTERNA	XIII REGION METROPOLITANA
61008000	6	S	2019-03-19	SUCURSAL	IGNACIO CARRERA PINTO	852			BARRIO CROATA	PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61008000	6	S	2014-06-11	SUCURSAL	INES DE SUAREZ	1485				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
61008000	6	N	2014-05-22	SUCURSAL	JOSE MARIA BETELU	41			EL BOSQUE	PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61008000	6	S	2014-05-23	SUCURSAL	KM 16 SECTOR RENACO	S/N				TEMUCO	CHOLCHOL	IX REGION DE LA ARAUCANIA
61008000	6	S	2014-05-23	SUCURSAL	LA VIRGEN	420				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-27	SUCURSAL	LAS ENCINAS	2725				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
61008000	6	N	2014-05-26	SUCURSAL	LATORRE	647				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61008000	6	S	2014-05-23	SUCURSAL	LOS CARRERA ESQ, RANCAGUA	S/N				COPIAPO	COPIAPO	III REGION DE ATACAMA
61008000	6	N	2014-05-22	SUCURSAL	MAIPU	999				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61008000	6	S	2019-05-29	SUCURSAL	MANUEL RODRIGUEZ	3755			LA LEONERA	CONCEPCION	CHIGUAYANTE	VIII REGION DEL BIO BIO
61008000	6	N	2014-05-23	SUCURSAL	MANUEL RODRIGUEZ	3824			LA LEONORA	CONCEPCION	CHIGUAYANTE	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-22	SUCURSAL	MIRAFLORES	945				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
61008000	6	S	2016-10-06	SUCURSAL	MULCHEN	855				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61008000	6	S	2021-06-30	SUCURSAL	OROMPELLO	235				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61008000	6	S	2014-05-23	SUCURSAL	PANAMERICANA NORTE	1039				PUERTO MONTT	PUERTO MONTT	X REGION LOS LAGOS
61008000	6	S	2014-06-11	SUCURSAL	RANCAGUA	2727				IQUIQUE	IQUIQUE	I REGION DE TARAPACA
61008000	6	S	2014-05-23	SUCURSAL	SAN ALFONSO	1000			CAMINO LLIU-LLIU	VALPARAISO	LIMACHE	V REGION VALPARAISO
61008000	6	S	2014-06-11	SUCURSAL	SAN ALFONSO	999			CAMINO LLIU LLIU	VALPARAISO	LIMACHE	V REGION VALPARAISO
61008000	6	S	2014-05-27	SUCURSAL	SAN FRANCISCO	1152				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
61008000	6	S	2014-05-27	SUCURSAL	SAN FRANCISCO	16361				SANTIAGO	SAN BERNARDO	XIII REGION METROPOLITANA
61008000	6	S	2014-06-11	SUCURSAL	SAN MIGUEL KM 3	S/N			CAMINO SAN CLEMENTE	TALCA	TALCA	VII REGION DEL MAULE
61008000	6	S	2014-05-23	SUCURSAL	SANTIAGO FLORES	898				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61008000	6	S	2014-05-23	SUCURSAL	SECTOR RIO DE LOS CIERVOS	KM 5				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61008000	6	S	2014-06-02	SUCURSAL	SOTOMAYOR	726				IQUIQUE	IQUIQUE	I REGION DE TARAPACA
61101009	5	S	2003-06-10	SUCURSAL	GENRAL NOVOA	210			SECTOR PUCHACAY	CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61101010	9	N	2001-11-12	SUCURSAL	KM 3,5 NORTE	S/N			ZONA FRANCA	PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101010	9	S	2016-11-22	SUCURSAL	RUTA 9 KM	247				PUERTO NATALES	PUERTO NATALES	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101023	0	S	1993-01-01	SUCURSAL	POLIGONO GRAL BARI	KM 13			CAM. PANIMAVIDA	LINARES	LINARES	VII REGION DEL MAULE
61101029	K	S	2014-01-21	SUCURSAL	RUTA 6 -435 KM	12			RIO COLORADO	SANTIAGO	SAN JOSE MAIPO	XIII REGION METROPOLITANA
61101034	6	S	2004-08-17	SUCURSAL	AVDA DIEGO PORTALES	1410	INTERI		ROL 923-5	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
61101034	6	S	2004-08-17	SUCURSAL	CASTRO	603				LA SERENA	LA SERENA	IV REGION COQUIMBO
61101034	6	S	2008-03-25	SUCURSAL	CHORRILLOS	936			VILLA EXOTICA	CALAMA	CALAMA	II REGION DE ANTOFAGASTA
61101034	6	N	2004-08-17	SUCURSAL	GALLEGUILLOS LORCA	1395		101	ROL 587-44	ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
61101034	6	S	2016-09-05	SUCURSAL	HERMOGENES ALFARO	1117				ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
61101034	6	S	2004-08-17	SUCURSAL	LOS CARRERA	1723				COPIAPO	COPIAPO	III REGION DE ATACAMA
61101037	0	S	2009-05-18	SUCURSAL	ALEJANDRO AZOLAS	3041				ARICA	ARICA	XV REGION ARICA Y PARINACOTA
61101037	0	N	2004-10-07	SUCURSAL	ARTURO PRAT	1070				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
61101037	0	N	2006-04-06	SUCURSAL	AV EJERCITO	01530				ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
61101037	0	N	2004-10-07	SUCURSAL	AVDA COLON	1209				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101037	0	S	2013-06-04	SUCURSAL	AVDA LIB BDO OHIGGINS	0140				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101037	0	S	2004-10-07	SUCURSAL	"AVDA. BDO. O""HIGGINS"	1171				OSORNO	OSORNO	X REGION LOS LAGOS
61101037	0	S	2015-12-09	SUCURSAL	EGANA	1111				PUERTO MONTT	PUERTO MONTT	X REGION LOS LAGOS
61101037	0	S	2004-10-07	SUCURSAL	GENERAL PARRA	102				COYHAIQUE	COYHAIQUE	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
61101037	0	N	2004-10-07	SUCURSAL	PANAMERICA	S/N				SANTIAGO	ARICA	XV REGION ARICA Y PARINACOTA
61101045	1	S	1993-01-01	SUCURSAL	AV I DUBOURNAIS	415				SAN ANTONIO	EL QUISCO	V REGION VALPARAISO
61101090	7	N	2004-10-28	SUCURSAL	SAN JOSE	S/N				STGO	SAN BERNARDO	XIII REGION METROPOLITANA
61101091	5	S	2012-09-20	SUCURSAL	CAMINO EA. VICUNA	KM 40				TIMAUKEL	TIMAUKEL	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101091	5	S	2012-09-20	SUCURSAL	CAMINO EA. VICUNA	KM 65				TIMAUKEL	TIMAUKEL	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101091	5	S	2014-10-27	SUCURSAL	CAMINO EA. VICUNA,	KM 189				PUERTO WILLIAMS	CABO DE HORNOS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61101091	5	S	2001-09-25	SUCURSAL	ESTANCIA VICUNA	KM 0			TIMAUKEL		TIMAUKEL	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102006	6	N	2005-08-18	SUCURSAL	24 NORTE CAM INTERNACIO	S/N			STA INES	VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
61102006	6	S	1993-01-01	SUCURSAL	4 NORTE	646				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
61102006	6	S	1993-01-01	SUCURSAL	AV JORGE MONTT	S/N				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
61102006	6	S	1993-01-01	SUCURSAL	AVDA EASTMAN	1689				LIMACHE	LIMACHE	V REGION VALPARAISO
61102006	6	S	2012-03-08	SUCURSAL	BAQUEDANO	106				PAPUDO	PAPUDO	V REGION VALPARAISO
61102006	6	S	1993-01-01	SUCURSAL	COLON	3150				VALPARAISO	VALPARAISO	V REGION VALPARAISO
61102006	6	N	1993-01-01	SUCURSAL	HIJUELA 3 LLALLAUQUEN				LAGO RAPEL	RAPEL	LAS CABRAS	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
61102006	6	S	1993-01-01	SUCURSAL	PICHIDANGUI	S/N				LOS VILOS	LOS VILOS	IV REGION COQUIMBO
61102006	6	S	2012-03-16	SUCURSAL	ROMERO	375			BARRIO MIRAMAR	VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
61102006	6	S	1993-01-01	SUCURSAL	SUB ALESSANDRI	S/N				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
61102015	5	N	1993-01-01	SUCURSAL	MELGAREJO	59		5		VALPARAISO	VALPARAISO	V REGION VALPARAISO
61102021	K	S	2009-01-20	SUCURSAL	HACIENDA SAN AGUSTIN	S/N				CHILLAN	NINHUE	XVI REGION DE ÑUBLE
61102023	6	S	2013-08-27	SUCURSAL	CENTRO TERMAL ARMADA	S/N			LIQUINE	PANGUIPULLI	PANGUIPULLI	XIV REGION DE LOS RIOS
61102023	6	S	2006-10-25	SUCURSAL	MICHIMALONGO	S/N			LAS CANCHAS	TALCAHUANO	TALCAHUANO	VIII REGION DEL BIO BIO
61102023	6	N	2000-08-29	SUCURSAL	TERMAS DE LIQUINE	S/N				PANGUIPULLI	PANGUIPULLI	XIV REGION DE LOS RIOS
61102025	2	S	1998-11-09	SUCURSAL	SAN MARTIN	812			CENTRO	CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
61102028	7	S	2009-11-16	SUCURSAL	AVDA. BULNES	05376				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	S	2003-03-13	SUCURSAL	CHILOE	2336	INTERI			PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	N	1993-01-01	SUCURSAL	KM 3 1/2 NORTE				ZONA FRANCA	PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	S	2003-03-13	SUCURSAL	LAUTARO NAVARRO	829				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	N	2000-09-14	SUCURSAL	O'HIGGINS	1149				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	N	2000-10-18	SUCURSAL	PASAJE KORNER	1018				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	S	2009-11-16	SUCURSAL	PEDRO MONTT	1072				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	S	2009-11-16	SUCURSAL	PEDRO MONTT	840				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	S	2009-11-16	SUCURSAL	PEDRO MONTT	932				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102028	7	N	2009-11-16	SUCURSAL	PEDRO MONTT	989				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102029	5	S	2012-01-23	SUCURSAL	AV. BULNES KM 3,5 NORTE	000				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102029	5	N	2000-03-21	SUCURSAL	AVENIDA BULNES KM 3,5	NORTE			ZONA FRANCA	PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
61102038	4	S	2002-05-14	SUCURSAL	AV ARTURO PRAT	711			MARINERO UGARTE	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
61102038	4	S	2016-02-12	SUCURSAL	AVDA. ESPANA	S/N				MAMINA	POZO ALMONTE	I REGION DE TARAPACA
61102038	4	S	2006-11-02	SUCURSAL	BAJO MOLLE	S/N				IQUIQUE	IQUIQUE	I REGION DE TARAPACA
61102038	4	S	2006-12-12	SUCURSAL	FILOMENA VALENZUELA	704				IQUIQUE	IQUIQUE	I REGION DE TARAPACA
